,airline_sentiment,text,tweet_created,tweet_location,score,one_hot_score
10482,neutral,@usairways can you dm me please?,2015-02-21 14:23:49 -0800,33027,0,"[0, 1, 0]"
10483,neutral,@usairways need seat assignments for one leg of family's return flight - can you please help via twitter pm?,2015-02-21 14:20:00 -0800,,0,"[0, 1, 0]"
10484,positive,@usairways thank you! you have always been so good to me. i will follow up.,2015-02-21 14:16:43 -0800,,1,"[0, 0, 1]"
10485,positive,@usairways no problem - he was the only person in the airport who would help :),2015-02-21 14:14:43 -0800,Rhos-on-Sea,1,"[0, 0, 1]"
10486,neutral,@usairways okee doke,2015-02-21 14:14:41 -0800,Flyover country,0,"[0, 1, 0]"
10487,positive,"@usairways thank you! it's # 1875 from bwi, keep seeing different stats, from delayed to awaiting take off to delayed...",2015-02-21 14:13:08 -0800,,1,"[0, 0, 1]"
10488,positive,@usairways nick on flight 742 was awesome. please reward him in some way!!! he has kept us smiling on a bad day of travel. #customerservice,2015-02-21 14:04:52 -0800,,1,"[0, 0, 1]"
10489,negative,"@usairways i was told a ""return call"" by a human",2015-02-21 14:04:30 -0800,Flyover country,-1,"[1, 0, 0]"
10490,negative,"@usairways guys i need help my reservations, tried calling and i'm told to call late flightr. please help me here.",2015-02-21 13:59:11 -0800,33027,-1,"[1, 0, 0]"
10491,positive,@usairways sitting on a plane in philadelphia for over 20 minutes waiting just to get off the plane. great service!,2015-02-21 13:52:48 -0800,,1,"[0, 0, 1]"
10492,negative,"@usairways @phlairport cancelled flighted flight due to weather no problem, but wait for luggage for 4 hours?? it must be delivered!!",2015-02-21 13:48:52 -0800,,-1,"[1, 0, 0]"
10493,negative,"@usairways comin in clutch and sending me to charlotte then home, i h8 u @americanair, except for wayne u a real g #thankjesus #thankme",2015-02-21 13:47:12 -0800,,-1,"[1, 0, 0]"
10494,neutral,@usairways this very pregnant lady's hoping &amp;praying hubbys flight from bwi gets off the ground! i'd like him to get here before baby does!,2015-02-21 13:43:06 -0800,,0,"[0, 1, 0]"
10495,neutral,@usairways ok thanks,2015-02-21 13:40:55 -0800,GLOBAL CITIZEN,0,"[0, 1, 0]"
10496,negative,"@usairways every time i try, the line is disconnected b/c the system says you have too many calls. glad your screw up matters so much to you",2015-02-21 13:34:42 -0800,"Asheville, NC",-1,"[1, 0, 0]"
10497,negative,"@usairways, another hour gone &amp; they sit with more snow on them! seriously?! http://t.co/fupf0uayir",2015-02-21 13:34:01 -0800,"Kokomo, IN",-1,"[1, 0, 0]"
10498,negative,"@usairways already did. i travel for a living, no help at all that it will take 3-4 weeks for any repair. and i have to pay to ship to tx.",2015-02-21 13:33:54 -0800,"Knoxville, TN",-1,"[1, 0, 0]"
10499,negative,"@usairways we did. @americanair said to open one with you, too.",2015-02-21 13:32:13 -0800,"Asheville, NC",-1,"[1, 0, 0]"
10500,negative,@usairways ...be found when he checks in. now no info. please dm me and help me fix this now. (3/3),2015-02-21 13:24:46 -0800,"Asheville, NC",-1,"[1, 0, 0]"
10501,negative,"@usairways to a booked hotel for the night so i had to find him a room at midnight. then say his bags will be on the plane, but can't (2/3)",2015-02-21 13:24:12 -0800,"Asheville, NC",-1,"[1, 0, 0]"
10502,negative,@usairways this is ridiculous. you delayed my husband's flights &amp; made him miss his connection. told him to leave his bags. sent him (1/3),2015-02-21 13:22:42 -0800,"Asheville, NC",-1,"[1, 0, 0]"
10503,negative,@usairways been tweeting with the team at @americanair who informed me that the problem is that you never sent his bags to them yesterday.,2015-02-21 13:19:55 -0800,"Asheville, NC",-1,"[1, 0, 0]"
10504,negative,@usairways- can you tell me what the policy is for preboarding with small children? is that still a thing?,2015-02-21 13:19:55 -0800,,-1,"[1, 0, 0]"
10505,negative,@usairways your baggage system has hung up on me twice because you have too many callers. i need to find my husband's (@sweetingr) bags.,2015-02-21 13:19:08 -0800,"Asheville, NC",-1,"[1, 0, 0]"
10506,negative,@usairways haven't eaten all day either so lemme get that cc# so i can buy a burger across from the terminal.  #dobetter @usairwayssuck,2015-02-21 13:12:06 -0800,"CT, USA",-1,"[1, 0, 0]"
10507,negative,@usairways looking forward to waiting on hold for 9 hrs to reschedule my flight.  bunch of idiots work for this airline.,2015-02-21 13:09:04 -0800,"CT, USA",-1,"[1, 0, 0]"
10508,positive,@usairways  big thank you to your ticketing agent ute v at dulles-washington for outstanding guest service to get me rebooked,2015-02-21 13:07:34 -0800,"West Des Moines, IA",1,"[0, 0, 1]"
10509,negative,@usairways you guys straight up suck ass,2015-02-21 13:07:16 -0800,"CT, USA",-1,"[1, 0, 0]"
10510,negative,"@usairways still effin waiting... not weather delays, not engine trouble, but lack of crew?  are you shitting me?",2015-02-21 13:06:44 -0800,"CT, USA",-1,"[1, 0, 0]"
10511,positive,@usairways i love you guys!!!,2015-02-21 13:06:12 -0800,"Philadelphia, PA",1,"[0, 0, 1]"
10512,negative,@usairways   my miles will expire on 2/29 and it could take someone 10 days to respond...i have over 150000 miles that i do not lose i❤usair,2015-02-21 13:05:16 -0800,"Boston, MA",-1,"[1, 0, 0]"
10513,negative,@usairways i have been trying all week to book a multi city award trip (can't book online) i'm told to call back some other time. what?!?,2015-02-21 13:04:02 -0800,"Charlotte, NC",-1,"[1, 0, 0]"
10514,negative,@usairways what am i paying you $275 for?   fly the damn plane!  not one announcement from the crew.  let me know how you wanna refund me.,2015-02-21 12:55:49 -0800,"CT, USA",-1,"[1, 0, 0]"
10515,negative,@usairways -beg to differ. 4 things booked wrong and still not fixed. get your act together! #usairsucks,2015-02-21 12:53:17 -0800,Arizona,-1,"[1, 0, 0]"
10516,neutral,"@usairways, can't control weather/flight attendant.can control this-green acu bag, 1.5 hrs &amp; counting! yep that's me! http://t.co/0jutcdrljl",2015-02-21 12:50:38 -0800,"Kokomo, IN",0,"[0, 1, 0]"
10517,negative,"@timbennettg3 @usairways cancelled flightled 4532 sch departure 8:38 am, wasn't snowing yet and other flights were still leaving #fail",2015-02-21 12:46:11 -0800,"washington, dc",-1,"[1, 0, 0]"
10518,negative,@usairways  and now your half assed plane is falling apart. some one tell my family i love them! #dobetter http://t.co/ua6doua34l,2015-02-21 12:38:48 -0800,"CT, USA",-1,"[1, 0, 0]"
10519,negative,@usairways is the 7th circle of hell right after the dmv. #noshadetothedmv,2015-02-21 12:36:39 -0800,,-1,"[1, 0, 0]"
10520,negative,@usairways thanks for the seat that doesn't recline. i'm shocked i'm not being asked to serve everyone drinks on the plane.  #dobetter,2015-02-21 12:21:57 -0800,"CT, USA",-1,"[1, 0, 0]"
10521,negative,@usairways it's been three weeks since i was specifically told i would get a call back from your folks in az- should i keep being patient?,2015-02-21 12:17:56 -0800,Flyover country,-1,"[1, 0, 0]"
10522,negative,@usairways #unbelievable that for 2 consecutive days i can't get through to a person.  on hold over 2 hours and still going,2015-02-21 12:17:29 -0800,,-1,"[1, 0, 0]"
10523,negative,@usairways you are cutting into my pregame time.  go @kentuckymbb !!!!,2015-02-21 12:16:16 -0800,"CT, USA",-1,"[1, 0, 0]"
10524,positive,@usairways can't wait for the trip. thanks for getting me there!,2015-02-21 12:07:13 -0800,"Troy, NY",1,"[0, 0, 1]"
10525,negative,@usairways what's the seat assignment policy? why let us choose a seat only to change it on us two weeks late flightr?,2015-02-21 12:03:59 -0800,,-1,"[1, 0, 0]"
10526,negative,"@usairways yes, it's february. bad weather happens every winter. if you guys don't have the business sense to forecast that i'm at a loss.",2015-02-21 12:03:38 -0800,"Downtown Phoenix (#dtphx), AZ",-1,"[1, 0, 0]"
10527,negative,@usairways i called twice the recording says that it has being delivered to my apt but it is not here ?,2015-02-21 11:54:29 -0800,GLOBAL CITIZEN,-1,"[1, 0, 0]"
10528,negative,@usairways  in don't have it on me at the time as i am taking amtrak home. how do we call for partial refunds?,2015-02-21 11:54:01 -0800,"ÜT: 43.106744,-76.14949",-1,"[1, 0, 0]"
10529,negative,"@usairways 4+ hour hold, finally cancelled flighted ticket! sticking to @delta @expedia who allow easy online cancelled flights/refunds! http://t.co/rkvczbpdce",2015-02-21 11:53:51 -0800,,-1,"[1, 0, 0]"
10530,negative,@usairways hold time to book award travel from gold status: 4 hours and counting!!!! + 4 days of calling #usairwaysfail @americanair,2015-02-21 11:53:48 -0800,dc ,-1,"[1, 0, 0]"
10531,negative,@usairways now what? you cancelled flightled my flight again... are you paying for my hotel?,2015-02-21 11:43:37 -0800,,-1,"[1, 0, 0]"
10532,positive,@usairways your team member at dca- tamara r. is her name was awesome. you should have more employees like her!,2015-02-21 11:41:42 -0800,"Miami, Fla",1,"[0, 0, 1]"
10533,positive,@usairways thanks for getting us on ur plane. awesome flight attendant who is making us smile after difficult travel. #customerservice,2015-02-21 11:40:56 -0800,,1,"[0, 0, 1]"
10534,negative,"@usairways had baggage lost last night, no call from us airways and no bags and nobody answering phone #badcustomersrvice #whereismybag",2015-02-21 11:37:36 -0800,"charlotte, north carolina",-1,"[1, 0, 0]"
10535,negative,"@usairways if my flight's been cancelled flightled, and i can't reach anyone over the phone or ticketing agents, safe to assume i wasn't rebooked?",2015-02-21 11:31:44 -0800,"Washington, DC",-1,"[1, 0, 0]"
10536,negative,@usairways @americanair where is my bag ?#sos itis being lost for more than 24 hours ! #poorcustumerservice,2015-02-21 11:29:24 -0800,GLOBAL CITIZEN,-1,"[1, 0, 0]"
10537,neutral,@usairways how does flight 680 look? i'm hearing about cancelled flightled departures from @reagan_airport and i'm about to head into it,2015-02-21 11:10:24 -0800,,0,"[0, 1, 0]"
10538,negative,@usairways @americanair is there a way to reserve a veg meal online for a flight to brazil tomorrow? i've been onhold for more than 1 hour.,2015-02-21 11:09:40 -0800,Philly,-1,"[1, 0, 0]"
10539,negative,@usairways rebooked me after i missed my flight..never called me and i didnt check my email.  i (cont) http://t.co/utfdhxa8pu,2015-02-21 11:05:36 -0800,Cleveland/Sandusky,-1,"[1, 0, 0]"
10540,negative,@usairways #sos where is my bag ?,2015-02-21 11:03:11 -0800,GLOBAL CITIZEN,-1,"[1, 0, 0]"
10541,negative,@usairways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  this is pathetic.,2015-02-21 10:58:39 -0800,Washington DC,-1,"[1, 0, 0]"
10542,negative,"@usairways after 5 flight cancelled flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? seriously??",2015-02-21 10:46:35 -0800,Washington DC,-1,"[1, 0, 0]"
10543,negative,@usairways the american eagle plane you're using for clt to rdu is disgusting! you should be ashamed! #disgusting #ew http://t.co/b4xhirugzv,2015-02-21 10:31:17 -0800,,-1,"[1, 0, 0]"
10544,negative,@usairways undermines the intelligence of customers by ignoring their complaints with their copy and paste canned responses #usairwaysfail,2015-02-21 10:16:31 -0800,DC,-1,"[1, 0, 0]"
10545,negative,@usairways providing poor customer service by responding to complaints with a copy and paste template flight unrelate flightd to complaint #usairwaysfail,2015-02-21 10:14:54 -0800,DC,-1,"[1, 0, 0]"
10546,negative,@usairways i've been on hold for over 2 1/2 hours - there has to be an easier way to cancelled flight/get a refund... 😑😩 http://t.co/cm4roiypc2,2015-02-21 10:14:27 -0800,,-1,"[1, 0, 0]"
10547,negative,@usairways enormous lines at customer service and two agents what kind of service is that .. http://t.co/ffanixjhwh,2015-02-21 10:07:23 -0800,CT,-1,"[1, 0, 0]"
10548,negative,@usairways inexcusable behavior by gate agent. sorry isn't enough. #flight850 #clt-#bna,2015-02-21 09:58:54 -0800,NYC/Nashville,-1,"[1, 0, 0]"
10549,negative,@usairways chose you for a flight with very time sensitive arrival and you drop the ball. what gives? clt #667 good way to lose my business,2015-02-21 09:50:06 -0800,Earth,-1,"[1, 0, 0]"
10550,negative,@usairways i'm trying to cancelled flight my flight within the 24hr window but have been on hold for over an hour. is there an alternate # i can dial?,2015-02-21 09:48:05 -0800,San Francisco,-1,"[1, 0, 0]"
10551,negative,@usairways i've been on hold for an hour trying to change my flight!!! come on,2015-02-21 09:45:48 -0800,the peez,-1,"[1, 0, 0]"
10552,negative,@usairways what happens if the flight takes off before we cancelled flight?? that's the issue. we don't want to pay because of your inaccessibility!,2015-02-21 09:43:10 -0800,"Toronto, ON",-1,"[1, 0, 0]"
10553,negative,"@usairways i'm assisting @marccopely. he is already rebooked. agents rude, unhelpful, discourteous. #frequentflyers appalled. unacceptable!!",2015-02-21 09:42:10 -0800,Nashville/NYC,-1,"[1, 0, 0]"
10554,negative,@usairways  this is ridiculous at clt  and we missed our connecting flight because of a chuckhole  on runway??  #shameful (1/1),2015-02-21 09:39:58 -0800,Cleveland/Sandusky,-1,"[1, 0, 0]"
10555,negative,@usairways look at that. the flight i have been trying to book for 3 days is gone. i guess someone got through. thanks! keep up the #failing,2015-02-21 09:38:58 -0800,Burbank,-1,"[1, 0, 0]"
10556,negative,@usairways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now i'm stuck!,2015-02-21 09:35:55 -0800,,-1,"[1, 0, 0]"
10557,negative,@usairways flight 850. rude rude rude service! awful.,2015-02-21 09:34:35 -0800,NYC/Nashville,-1,"[1, 0, 0]"
10558,neutral,@usairways what is contact info to upgrade using advantage miles?,2015-02-21 09:17:11 -0800,,0,"[0, 1, 0]"
10559,neutral,@usairways @shivadelrahim what about upgrades?,2015-02-21 09:16:22 -0800,,0,"[0, 1, 0]"
10560,negative,@usairways what is with all the cancelled flightlations to pbi? we have pax at dca that have been sent to 4 different lines between aal and awe. help!,2015-02-21 09:10:10 -0800,Bushwood,-1,"[1, 0, 0]"
10561,negative,@usairways so i still need to stay on hold? http://t.co/04sdytt7zd,2015-02-21 09:09:10 -0800,,-1,"[1, 0, 0]"
10562,neutral,@usairways how do you have only 1 flight into lexington this afternoon with the #1 @kentuckymbb playing a big game tonight?  #dobetter,2015-02-21 09:06:59 -0800,"CT, USA",0,"[0, 1, 0]"
10563,negative,"hey @usairways based on the number of retweets and likes on my fb post, it's nice to know i'm not alone in my frustrations with you guys!",2015-02-21 09:04:25 -0800,"ÜT: 36.149602,-86.779693",-1,"[1, 0, 0]"
10564,negative,@usairways seems to be the only airline without a dedicated line for status members,2015-02-21 09:01:56 -0800,,-1,"[1, 0, 0]"
10565,neutral,@usairways flight 1815 (n747uw) arrives at @flytpa following flight from @phlairport http://t.co/ttlwzgiyag,2015-02-21 08:53:51 -0800,"Englewood, Florida",0,"[0, 1, 0]"
10566,negative,@usairways i just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee,2015-02-21 08:47:17 -0800,,-1,"[1, 0, 0]"
